id,number,nationwide_number,name,original_name,sex,year_of_birth,nationality,military_civilian,selection,year_of_selection,mission_number,total_number_of_missions,occupation,year_of_mission,mission_title,ascend_shuttle,in_orbit,descend_shuttle,hours_mission,total_hrs_sum,field21,eva_hrs_mission,total_eva_hrs,name_clean,current_age,birth_decade,selection_decade,age_at_selection,is_male,is_female,is_military,is_veteran,mission_experience_level,total_eva_hrs_has_eva,total_eva_hrs_category,flight_hours_category,nationality_group,year_of_birth_is_outlier,year_of_selection_is_outlier,total_number_of_missions_is_outlier,total_hrs_sum_is_outlier,total_eva_hrs_is_outlier,nationality_encoded,military_civilian_encoded,occupation_encoded,selection_encoded,nationality_group_Canada,nationality_group_France,nationality_group_Germany,nationality_group_Italy,nationality_group_Japan,nationality_group_Other,nationality_group_Russia,nationality_group_USA,nationality_group_nan,mission_experience_level_Single,mission_experience_level_Couple,mission_experience_level_Multiple,mission_experience_level_Veteran,mission_experience_level_nan,flight_hours_category_Short,flight_hours_category_Medium,flight_hours_category_Long,flight_hours_category_Very_Long,flight_hours_category_nan
187,88,44,"Ivanchenkov, Aleksandr",Александр Сергеевич Иванченков,male,1940,Russia,military,TsKBEM-3,1973,1,2,flight engineer,1978,Salyut 6,Soyuz 29,Salyut 6,Soyuz 31,3350.0,3540.62,1,2.33,2.33,"Ivanchenkov, Aleksandr",85,1940,1970,33,1,0,1,1,Couple,1,Short,Very_Long,Russia,0,0,0,0,0,27.0,1.0,1.0,203.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
188,88,44,"Ivanchenkov, Aleksandr",Александр Сергеевич Иванченков,male,1940,Russia,military,TsKBEM-4,1973,2,2,flight engineer,1982,Salyut 7,Soyuz T6,Salyut 7,Soyuz T6,189.0,3540.62,0,0.0,2.33,"Ivanchenkov, Aleksandr",85,1940,1970,33,1,0,1,1,Couple,1,Short,Very_Long,Russia,0,0,0,0,0,27.0,1.0,1.0,204.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
189,89,1,Miroslaw Hermaszewske,Miroslaw Hermaszewske,male,1941,Poland,military,1976 Intercosmos Group,1976,1,1,pilot,1978,Soyuz 30,Soyuz 30,Soyuz 30,Soyuz 30,190.03,190.03,0,0.0,0.0,Miroslaw Hermaszewske,84,1940,1970,35,1,0,1,0,Single,0,No_EVA,Medium,Other,0,0,0,0,0,24.0,1.0,5.0,15.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
190,90,1,"Jahn, Sigmund","Jahn, Sigmund",male,1937,Germany,military,Interkosmos-1,1976,1,1,msp,1978,Soyuz 31,Soyuz 31,Soyuz 31,Soyuz 29,188.82,188.82,0,0.0,0.0,"Jahn, Sigmund",88,1930,1970,39,1,0,1,0,Single,0,No_EVA,Medium,Germany,0,0,0,0,0,12.0,1.0,2.0,89.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
191,91,45,"Lyakhov, Vladimir",Владимир Афанасьевич Ляхов,male,1941,Russia,military,TsPK-4,1967,1,3,commander,1979,Salyut 6,Soyuz 32,Salyut 6,Soyuz 34,4200.0,7999.78,1,1.38,7.12,"Lyakhov, Vladimir",84,1940,1960,26,1,0,1,1,Multiple,1,Short,Very_Long,Russia,0,0,0,0,0,27.0,1.0,0.0,214.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
192,91,45,"Lyakhov, Vladimir",Владимир Афанасьевич Ляхов,male,1941,Russia,military,TsPK-4,1967,2,3,commander,1983,Salyut 7,Soyuz T­9,Salyut 7,Soyuz T­9,3586.0,7999.78,2,5.73,7.12,"Lyakhov, Vladimir",84,1940,1960,26,1,0,1,1,Multiple,1,Short,Very_Long,Russia,0,0,0,0,0,27.0,1.0,0.0,214.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
193,91,45,"Lyakhov, Vladimir",Владимир Афанасьевич Ляхов,male,1941,Russia,military,TsPK-4,1967,3,3,commander,1988,3,Soyuz TM­6,Mir,Soyuz TM­5,212.0,7999.78,0,0.0,7.12,"Lyakhov, Vladimir",84,1940,1960,26,1,0,1,1,Multiple,1,Short,Very_Long,Russia,0,0,0,0,0,27.0,1.0,0.0,214.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
194,92,1,Georgi Ivanov,Георги Иванов Иванов,male,1940,Bulgaria,military,1978 Intercosmos Group,1978,1,1,pilot,1979,Soyuz 33,Soyuz 33,Soyuz 33,Soyuz 33,47.0,47.0,0,0.0,0.0,Georgi Ivanov,85,1940,1970,38,1,0,1,0,Single,0,No_EVA,Short,Other,0,0,0,0,0,5.0,1.0,5.0,17.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
195,93,46,"Popov, Leonid",Леонид Иванович Попов,male,1945,Russia,military,TsPK-5,1970,1,3,commander,1980,Salyut 6,Soyuz 35,Salyut 6,Soyuz 37,4436.0,4814.75,0,0.0,0.0,"Popov, Leonid",80,1940,1970,25,1,0,1,1,Multiple,0,No_EVA,Very_Long,Russia,0,0,0,0,0,27.0,1.0,0.0,215.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
196,93,46,"Popov, Leonid",Леонид Иванович Попов,male,1945,Russia,military,TsPK-6,1970,2,3,commander,1981,Salyut 6,Soyuz 40,Salyut 6,Soyuz 40,188.0,4814.75,0,0.0,0.0,"Popov, Leonid",80,1940,1970,25,1,0,1,1,Multiple,0,No_EVA,Very_Long,Russia,0,0,0,0,0,27.0,1.0,0.0,216.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
197,93,46,"Popov, Leonid",Леонид Иванович Попов,male,1945,Russia,military,TsPK-7,1970,3,3,commander,1982,Salyut 7,Soyuz T­7,Salyut 7,Soyuz T­5,189.0,4814.75,0,0.0,0.0,"Popov, Leonid",80,1940,1970,25,1,0,1,1,Multiple,0,No_EVA,Very_Long,Russia,0,0,0,0,0,27.0,1.0,0.0,218.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
198,94,1,Bertalan Farkas,Farkas Bertalan,male,1949,Hungry,civilian,1978 Intercosmos Group,1978,1,1,pilot,1980,Soyuz 36/35,,Soyuz 36/35,,188.75,188.75,0,0.0,0.0,Bertalan Farkas,76,1940,1970,29,1,0,0,0,Single,0,No_EVA,Medium,Other,0,0,0,0,0,13.0,0.0,5.0,17.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
199,95,47,"Malyshev, Yuri",Юрий Васильевич Малышев,male,1941,Russia,military,TsPK-4,1967,1,2,commander,1980,Salyut 7,Soyuz T­2,Salyut 7,Soyuz T­2,94.0,283.98,0,0.0,0.0,"Malyshev, Yuri",84,1940,1960,26,1,0,1,1,Couple,0,No_EVA,Medium,Russia,0,0,0,0,0,27.0,1.0,0.0,214.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
200,95,47,"Malyshev, Yuri",Юрий Васильевич Малышев,male,1941,Russia,military,TsPK-5,1967,2,2,commander,1984,Salyut 7,Soyuz T­11,Salyut 7,Soyuz T­10,189.0,283.98,0,0.0,0.0,"Malyshev, Yuri",84,1940,1960,26,1,0,1,1,Couple,0,No_EVA,Medium,Russia,0,0,0,0,0,27.0,1.0,0.0,215.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
201,96,1,Pham Tuan,Phạm Tuân,male,1947,Vietnam,military,1979 Intercosmos Group,1979,1,1,msp,1980,Salyut 6,Soyuz 37,Salyut 6,Soyuz 36,188.7,188.7,0,0.0,0.0,Pham Tuan,78,1940,1970,32,1,0,1,0,Single,0,No_EVA,Medium,Other,0,0,0,0,0,39.0,1.0,2.0,20.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
202,97,1,Arnaldo Tamayo Mendez,Arnaldo Tamayo Méndez,male,1942,Cuba,military,1978 Intercosmos Group,1978,1,1,pilot,1980,Soyuz 38,Soyuz 38,Soyuz 38,Soyuz 38,1887.71,188.71,0,0.0,0.0,Arnaldo Tamayo Mendez,83,1940,1970,36,1,0,1,0,Single,0,No_EVA,Medium,Other,0,0,0,0,0,8.0,1.0,5.0,17.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
203,98,48,"Kizim, Leonid",Леонид Денисович Кизим,male,1941,Russia,military,TsPK-3,1965,1,3,commander,1980,Salyut 6,Soyuz T­3,Salyut 6,Soyuz T­3,307.0,8993.93,0,0.0,31.48,"Kizim, Leonid",84,1940,1960,24,1,0,1,1,Multiple,1,Medium,Very_Long,Russia,0,0,0,0,0,27.0,1.0,0.0,213.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
204,98,48,"Kizim, Leonid",Леонид Денисович Кизим,male,1941,Russia,military,TsPK-4,1965,2,3,commander,1984,Salyut 7,Soyuz T­10,Salyut 7,Soyuz T­11,5686.0,8993.93,6,22.83,31.48,"Kizim, Leonid",84,1940,1960,24,1,0,1,1,Multiple,1,Medium,Very_Long,Russia,0,0,0,0,0,27.0,1.0,0.0,214.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
205,98,48,"Kizim, Leonid",Леонид Денисович Кизим,male,1941,Russia,military,TsPK-5,1965,3,3,commander,1986,1,Soyuz T­15,Mir/Salyut 7,Soyuz T­15,3000.0,8993.93,2,8.83,31.48,"Kizim, Leonid",84,1940,1960,24,1,0,1,1,Multiple,1,Medium,Very_Long,Russia,0,0,0,0,0,27.0,1.0,0.0,215.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
206,99,49,"Strekalov, Gennadi",Геннадий Михайлович Стрекалов,male,1940,Russia,civilian,TsKBEM-3,1973,1,5,msp,1980,Salyut 6,Soyuz T­3,Salyut 6,Soyuz T­3,307.0,6454.37,0,0.0,20.93,"Strekalov, Gennadi",85,1940,1970,33,1,0,0,1,Multiple,1,Medium,Very_Long,Russia,0,0,0,0,0,27.0,0.0,2.0,203.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
207,99,49,"Strekalov, Gennadi",Геннадий Михайлович Стрекалов,male,1940,Russia,civilian,TsKBEM-3,1973,2,5,flight engineer,1983,Soyuz T­8,Soyuz T­8,Soyuz T­8,Soyuz T­8,48.0,6454.37,0,0.0,20.93,"Strekalov, Gennadi",85,1940,1970,33,1,0,0,1,Multiple,1,Medium,Very_Long,Russia,0,0,0,0,0,27.0,0.0,1.0,203.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
208,99,49,"Strekalov, Gennadi",Геннадий Михайлович Стрекалов,male,1940,Russia,civilian,TsKBEM-3,1973,3,5,flight engineer,1984,Salyut 7,Soyuz T­11,Salyut 7,Soyuz T­10,189.0,6454.37,0,0.0,20.93,"Strekalov, Gennadi",85,1940,1970,33,1,0,0,1,Multiple,1,Medium,Very_Long,Russia,0,0,0,0,0,27.0,0.0,1.0,203.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
209,99,49,"Strekalov, Gennadi",Геннадий Михайлович Стрекалов,male,1940,Russia,civilian,TsKBEM-3,1973,4,5,flight engineer,1990,7,Soyuz TM­10,Mir,Soyuz TM­10,3140.0,6454.37,1,2.75,20.93,"Strekalov, Gennadi",85,1940,1970,33,1,0,0,1,Multiple,1,Medium,Very_Long,Russia,0,0,0,0,0,27.0,0.0,1.0,203.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
210,99,49,"Strekalov, Gennadi",Геннадий Михайлович Стрекалов,male,1940,Russia,civilian,TsKBEM-3,1973,5,5,flight engineer,1995,18,Soyuz TM­21,Mir,STS­71,2768.0,6454.37,3,18.18,20.93,"Strekalov, Gennadi",85,1940,1970,33,1,0,0,1,Multiple,1,Medium,Very_Long,Russia,0,0,0,0,0,27.0,0.0,1.0,203.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
211,100,50,"Savinykh, Viktor",Виктор Петрович Савиных,male,1940,Russia,civilian,NPOE-4,1978,1,3,flight engineer,1981,Salyut 6,Soyuz T­4,Salyut 6,Soyuz T­4,1793.0,6065.63,1,5.0,5.0,"Savinykh, Viktor",85,1940,1970,38,1,0,0,1,Multiple,1,Short,Very_Long,Russia,0,0,0,0,0,27.0,0.0,1.0,167.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
212,110,52,"Serebrov, Aleksandr",Александр Александрович Серебров,male,1944,Russia,civilian,NPOE-4,1978,2,4,msp,1983,Soyuz T­8,Soyuz T­8,Soyuz T­8,Soyuz T­8,48.0,8950.87,0,0.0,31.82,"Serebrov, Aleksandr",81,1940,1970,34,1,0,0,1,Multiple,1,Medium,Very_Long,Russia,0,0,0,0,0,27.0,0.0,2.0,167.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
213,110,52,"Serebrov, Aleksandr",Александр Александрович Серебров,male,1944,Russia,civilian,NPOE-4,1978,3,4,flight engineer,1990,5,Soyuz TM­8,Mir,Soyuz TM­8,3990.0,8950.87,5,17.6,31.82,"Serebrov, Aleksandr",81,1940,1970,34,1,0,0,1,Multiple,1,Medium,Very_Long,Russia,0,0,0,0,0,27.0,0.0,1.0,167.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
214,110,52,"Serebrov, Aleksandr",Александр Александрович Серебров,male,1944,Russia,civilian,NPOE-4,1978,4,4,flight engineer,1993,14,Soyuz TM­17,Mir,Soyuz TM­17,4721.0,8950.87,5,14.22,31.82,"Serebrov, Aleksandr",81,1940,1970,34,1,0,0,1,Multiple,1,Medium,Very_Long,Russia,0,0,0,0,0,27.0,0.0,1.0,167.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
215,111,53,"Savitskaya, Svetlana",Светлана Евгеньевна Савицкая,female,1948,Russia,civilian,MAP,1980,1,2,msp,1982,Salyut 7,Soyuz T­7,Salyut 7,Soyuz T­5,189.0,473.1,0,0.0,3.58,"Savitskaya, Svetlana",77,1940,1980,32,0,1,0,1,Couple,1,Short,Medium,Russia,0,0,0,0,0,27.0,0.0,2.0,100.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
216,111,53,"Savitskaya, Svetlana",Светлана Евгеньевна Савицкая,female,1948,Russia,civilian,MAP,1980,2,2,flight engineer,1984,Salyut 7,Soyuz T­12,Salyut 7,Soyuz T­12,283.0,473.1,1,3.58,3.58,"Savitskaya, Svetlana",77,1940,1980,32,0,1,0,1,Couple,1,Short,Medium,Russia,0,0,0,0,0,27.0,0.0,1.0,100.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
217,112,49,"Overmyer, Robert F.","Overmyer, Robert F.",male,1936,USA,military,MOL-2 / NASA-7,1966,1,2,pilot,1982,STS-5,STS-5,STS-5,STS-5,122.0,290.0,0,0.0,0.0,"Overmyer, Robert F.",89,1930,1960,30,1,0,1,1,Couple,0,No_EVA,Medium,USA,0,0,0,0,0,38.0,1.0,5.0,104.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
218,112,49,"Overmyer, Robert F.","Overmyer, Robert F.",male,1936,USA,military,MOL-2 / NASA-7,1966,2,2,commander,1985,STS-51-B,STS-51-B,STS-51-B,STS-51-B,168.0,290.0,0,0.0,0.0,"Overmyer, Robert F.",89,1930,1960,30,1,0,1,1,Couple,0,No_EVA,Medium,USA,0,0,0,0,0,38.0,1.0,0.0,104.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
219,113,50,"Allen, Joseph P.","Allen, Joseph P.",male,1937,USA,civilian,NASA- 6,1967,1,2,msp,1982,STS-5,STS-5,STS-5,STS-5,122.0,314.0,0,0.0,11.7,"Allen, Joseph P.",88,1930,1960,30,1,0,0,1,Couple,1,Medium,Medium,USA,0,0,0,0,0,38.0,0.0,2.0,143.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
220,113,50,"Allen, Joseph P.","Allen, Joseph P.",male,1937,USA,civilian,NASA- 6,1967,2,2,msp,1984,STS-51-A,STS-51-A,STS-51-A,STS-51-A,191.0,314.0,2,11.7,11.7,"Allen, Joseph P.",88,1930,1960,30,1,0,0,1,Couple,1,Medium,Medium,USA,0,0,0,0,0,38.0,0.0,2.0,143.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
221,114,51,"Lenoir, William B.","Lenoir, William B.",male,1939,USA,civilian,NASA- 6,1967,1,1,msp,1982,STS-5,STS-5,STS-5,STS-5,122.0,122.0,0,0.0,0.0,"Lenoir, William B.",86,1930,1960,28,1,0,0,0,Single,0,No_EVA,Medium,USA,0,0,0,0,0,38.0,0.0,2.0,143.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
222,115,52,"Bobko, Karol J.","Bobko, Karol J.",male,1937,USA,military,"1966 USAF MOL Gropu 2, NASA- 7",1969,1,3,pilot,1983,STS-6,STS-6,STS-6,STS-6,122.0,386.0,0,0.0,0.0,"Bobko, Karol J.",88,1930,1960,32,1,0,1,1,Multiple,0,No_EVA,Medium,USA,0,0,0,0,0,38.0,1.0,5.0,12.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
223,115,52,"Bobko, Karol J.","Bobko, Karol J.",male,1937,USA,military,"1966 USAF MOL Gropu 2, NASA- 7",1969,2,3,commander,1985,STS-51-D,STS-51-D,STS-51-D,STS-51-D,236.0,386.0,0,0.0,0.0,"Bobko, Karol J.",88,1930,1960,32,1,0,1,1,Multiple,0,No_EVA,Medium,USA,0,0,0,0,0,38.0,1.0,0.0,12.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
224,115,52,"Bobko, Karol J.","Bobko, Karol J.",male,1937,USA,military,"1966 USAF MOL Gropu 2, NASA- 7",1969,3,3,commander,1985,STS-51-J,STS-51-J,STS-51-J,STS-51-J,98.0,386.0,0,0.0,0.0,"Bobko, Karol J.",88,1930,1960,32,1,0,1,1,Multiple,0,No_EVA,Medium,USA,0,0,0,0,0,38.0,1.0,0.0,12.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
225,116,53,"Peterson, Donald H.","Peterson, Donald H.",male,1933,USA,military,MOL-3 / NASA-7,1969,1,1,msp,1983,STS-6,STS-6,STS-6,STS-6,120.0,120.0,1,3.83,3.83,"Peterson, Donald H.",92,1930,1960,36,1,0,1,0,Single,1,Short,Medium,USA,0,0,0,0,0,38.0,1.0,2.0,105.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
226,117,54,"Musgrave, Franklin Story","Musgrave, Franklin Story",male,1935,USA,civilian,NASA-6,1967,1,6,msp,1983,STS-6,STS-6,STS-6,STS-6,120.0,1281.0,1,3.87,25.9,"Musgrave, Franklin Story",90,1930,1960,32,1,0,0,1,Veteran,1,Medium,Very_Long,USA,0,0,0,0,0,38.0,0.0,2.0,158.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
227,117,54,"Musgrave, Franklin Story","Musgrave, Franklin Story",male,1935,USA,civilian,NASA-6,1967,2,6,msp,1985,STS-51F,STS-51F,STS-51F,STS-51F,191.0,1281.0,0,0.0,25.9,"Musgrave, Franklin Story",90,1930,1960,32,1,0,0,1,Veteran,1,Medium,Very_Long,USA,0,0,0,0,0,38.0,0.0,2.0,158.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
228,117,54,"Musgrave, Franklin Story","Musgrave, Franklin Story",male,1935,USA,civilian,NASA-6,1967,3,6,msp,1989,STS-33,STS-33,STS-33,STS-33,168.0,1281.0,0,0.0,25.9,"Musgrave, Franklin Story",90,1930,1960,32,1,0,0,1,Veteran,1,Medium,Very_Long,USA,0,0,0,0,0,38.0,0.0,2.0,158.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
229,117,54,"Musgrave, Franklin Story","Musgrave, Franklin Story",male,1935,USA,civilian,NASA-6,1967,4,6,msp,1991,STS-44,STS-44,STS-44,STS-44,167.0,1281.0,0,0.0,25.9,"Musgrave, Franklin Story",90,1930,1960,32,1,0,0,1,Veteran,1,Medium,Very_Long,USA,0,0,0,0,0,38.0,0.0,2.0,158.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
230,117,54,"Musgrave, Franklin Story","Musgrave, Franklin Story",male,1935,USA,civilian,NASA-6,1967,5,6,msp,1993,STS-61,STS-61,STS-61,STS-61,260.0,1281.0,3,22.03,25.9,"Musgrave, Franklin Story",90,1930,1960,32,1,0,0,1,Veteran,1,Medium,Very_Long,USA,0,0,0,0,0,38.0,0.0,2.0,158.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
231,117,54,"Musgrave, Franklin Story","Musgrave, Franklin Story",male,1935,USA,civilian,NASA-6,1967,6,6,msp,1996,STS-80,STS-80,STS-80,STS-80,424.0,1281.0,0,0.0,25.9,"Musgrave, Franklin Story",90,1930,1960,32,1,0,0,1,Veteran,1,Medium,Very_Long,USA,0,0,0,0,0,38.0,0.0,2.0,158.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
232,118,54,"Titov, Vladimir",Владимир Георгиевич Титов,male,1947,Russia,military,TsPK-6,1976,1,4,commander,1983,Soyuz T­8,Soyuz T­8,Soyuz T­8,Soyuz T­8,48.0,9288.75,0,0.0,18.8,"Titov, Vladimir",78,1940,1970,29,1,0,1,1,Multiple,1,Medium,Very_Long,Russia,0,0,0,0,0,27.0,1.0,0.0,216.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
233,118,54,"Titov, Vladimir",Владимир Георгиевич Титов,male,1947,Russia,military,TsPK-7,1976,2,4,commander,1988,3,Soyuz TM­4,Mir,Soyuz TM­6,8782.0,9288.75,3,13.78,18.8,"Titov, Vladimir",78,1940,1970,29,1,0,1,1,Multiple,1,Medium,Very_Long,Russia,0,0,0,0,0,27.0,1.0,0.0,218.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
234,118,54,"Titov, Vladimir",Владимир Георгиевич Титов,male,1947,Russia,military,TsPK-8,1976,3,4,msp,1995,STS­63,STS­63,STS­63,STS­63,198.0,9288.75,0,0.0,18.8,"Titov, Vladimir",78,1940,1970,29,1,0,1,1,Multiple,1,Medium,Very_Long,Russia,0,0,0,0,0,27.0,1.0,2.0,219.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
235,118,54,"Titov, Vladimir",Владимир Георгиевич Титов,male,1947,Russia,military,TsPK-9,1976,4,4,commander,1997,24,STS­86,Mir,STS­86,259.0,9288.75,1,5.02,18.8,"Titov, Vladimir",78,1940,1970,29,1,0,1,1,Multiple,1,Medium,Very_Long,Russia,0,0,0,0,0,27.0,1.0,0.0,220.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
236,119,55,"Hauck, Frederick H.","Hauck, Frederick H.",male,1941,USA,military,NASA Astronaut Group 8,1978,1,3,pilot,1983,STS-7,STS-7,STS-7,STS-7,146.0,434.0,0,0.0,0.0,"Hauck, Frederick H.",84,1940,1970,37,1,0,1,1,Multiple,0,No_EVA,Medium,USA,0,0,0,0,0,38.0,1.0,5.0,125.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
237,119,55,"Hauck, Frederick H.","Hauck, Frederick H.",male,1941,USA,military,NASA Astronaut Group 8,1978,2,3,commander,1984,STS-51-A,STS-51-A,STS-51-A,STS-51-A,191.0,434.0,0,0.0,0.0,"Hauck, Frederick H.",84,1940,1970,37,1,0,1,1,Multiple,0,No_EVA,Medium,USA,0,0,0,0,0,38.0,1.0,0.0,125.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
238,119,55,"Hauck, Frederick H.","Hauck, Frederick H.",male,1941,USA,military,NASA Astronaut Group 8,1978,3,3,commander,1988,STS-26,STS-26,STS-26,STS-26,97.0,434.0,0,0.0,0.0,"Hauck, Frederick H.",84,1940,1970,37,1,0,1,1,Multiple,0,No_EVA,Medium,USA,0,0,0,0,0,38.0,1.0,0.0,125.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
239,120,56,"Fabian, John M.","Fabian, John M.",male,1939,USA,military,NASA- 8,1978,1,2,msp,1983,STS-7,STS-7,STS-7,STS-7,146.0,316.0,0,0.0,0.0,"Fabian, John M.",86,1930,1970,39,1,0,1,1,Couple,0,No_EVA,Medium,USA,0,0,0,0,0,38.0,1.0,2.0,145.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
240,120,56,"Fabian, John M.","Fabian, John M.",male,1939,USA,military,NASA- 8,1978,2,2,msp,1985,STS-51-G,STS-51-G,STS-51-G,STS-51-G,170.0,316.0,0,0.0,0.0,"Fabian, John M.",86,1930,1970,39,1,0,1,1,Couple,0,No_EVA,Medium,USA,0,0,0,0,0,38.0,1.0,2.0,145.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
